Term,Definition,Grammatical Label,Topic,URL
sucker rod pump,An artificial-lift pumping system using a surface power source to drive a downhole pump assembly. A beam and crank assembly creates reciprocating motion in a sucker-rod string that connects to the downhole pump assembly. The pump contains a plunger and valve assembly to convert the reciprocating motion to vertical fluid movement.,Noun,Well Completions,https://glossary.slb.com/en/terms/s/sucker_rod_pump
spacer,"A viscous fluid used to aid removal of drilling fluids before a primary cementing operation. The spacer is prepared with specific fluid characteristics, such as viscosity and density, that are engineered to displace the drilling fluid while enabling placement of a complete cement sheath.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/spacer
sulfide stress cracking,"A type of spontaneous brittle failure in steels and other high-strength alloys when they are in contact with moist hydrogen sulfide and other sulfidic environments. Tool joints, hardened parts of blowout preventers and valve trim are particularly susceptible. For this reason, along with toxicity risks of hydrogen sulfide gas, it is essential that water muds be kept entirely free of soluble sulfides and especially hydrogen sulfide at low pH. Sulfide stress cracking is also called hydrogen sulfide cracking, sulfide cracking, sulfide corrosion cracking and sulfide stress-corrosion cracking. The variation of the name is due to the lack of agreement in the mechanism of failure. Some researchers consider sulfide-stress cracking a type of stress-corrosion cracking, while others consider it a type of hydrogen embrittlement.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/sulfide_stress_cracking
sour corrosion,Corrosion associated with the presence of hydrogen sulfide [H2S]. Sour corrosion occurs in several forms of hydrogen embrittlement that cause materials to fail at stress levels below their normal yield strength. This can be problematic in applications where higher strength steels are used. Selection of materials resistant to the effects of H2S is the primary means of controlling sour corrosion.,Noun,Well Completions,https://glossary.slb.com/en/terms/s/sour_corrosion
space out,"To assemble components to ensure that all critical length dimensions are met, as is required to ensure that the production tubing can be landed in the wellhead and production packer with the desired weight distribution. The term also may apply to surface pressure-control equipment offshore, where well intervention equipment may be required at certain deck levels.",Verb,Well Completions,https://glossary.slb.com/en/terms/s/space_out
shoot a level,To use a special acoustic device to determine the fluid level in a conduit or annular space. The principle of operation relies on accurately recording the time taken for a return echo to be bounced from the fluid in contained area.,Verb,Well Completions,https://glossary.slb.com/en/terms/s/shoot_a_level
slip joint,"A telescoping joint at the surface in floating offshore operations that permits vessel heave (vertical motion) while maintaining a riser pipe to the seafloor. As the vessel heaves, the slip joint telescopes in or out by the same amount so that the riser below the slip joint is relatively unaffected by vessel motion.",Noun,Drilling,https://glossary.slb.com/en/terms/s/slip_joint
sliding sleeve,A completion device that can be operated to provide a flow path between the production conduit and the annulus. Sliding sleeves incorporate a system of ports that can be opened or closed by a sliding component that is generally controlled and operated by slickline tool string.,Noun,Well Completions,https://glossary.slb.com/en/terms/s/sliding_sleeve
shoe track,"Another term for float joint, a full-sized length of casing placed at the bottom of the casing string that is usually left full of cement on the inside to ensure that good cement remains on the outside of the bottom of the casing. If cement were not left inside the casing in this manner, the risk of overdisplacing the cement (due to improper casing volume calculations, displacement mud volume measurements, or both) would be significantly higher. Hence, the well designer plans on a safety margin of cement left inside the casing to guarantee that the fluid left outside the casing is good-quality cement. A float collar is placed at the top of the float joint and a float shoe placed at the bottom to prevent reverse flow of cement back into the casing after placement. There can be one, two or three joints of casing used for this purpose.",Noun,Drilling,https://glossary.slb.com/en/terms/s/shoe_track
shifting tool,"A downhole tool, most commonly associated with slickline operations, that is used to open, close or shift the position of downhole flow control or circulation devices, such as sliding sleeves. The shifting tool generally features some means of engaging the components to be shifted and is typically run with upward or downward operating jars to deliver the necessary force or impact.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/shifting_tool
slip lock,"A downhole lock device, run on slickline, that incorporates a slip mechanism that engages on the tubing wall to anchor the lock at the desired setting depth. Slip locks are not depth-dependent and do not require special completion equipment. However, the slip lock has limited function and pressure capacity and is generally less desirable than nipple or collar locks.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/slip_lock
slug flow,"A multiphase-fluid flow regime characterized by a series of liquid plugs (slugs) separated by a relatively large gas pockets. In vertical flow, the bubble is an axially symmetrical bullet shape that occupies almost the entire cross-sectional area of the tubing. The resulting flow alternates between high-liquid and high-gas composition.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/slug_flow
simultaneous operation (SIMOP),"A term used mainly on offshore platforms, or installations with multiple wellheads, where more than one wellbore is being accessed, such as where a drilling rig, slickline unit or coiled tubing unit may be operating at the same time. Simultaneous operations generally have an impact on the installation safety procedures and contingency planning processes.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/simultaneous_operation_simop
skin,"A dimensionless factor calculated to determine the production efficiency of a well by comparing actual conditions with theoretical or ideal conditions. A positive skin value indicates some damage or influences that are impairing well productivity. A negative skin value indicates enhanced productivity, typically resulting from stimulation.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/skin
scale,"A deposit or coating formed on the surface of metal, rock or other material. Scale is caused by a precipitation due to a chemical reaction with the surface, precipitation caused by chemical reactions, a change in pressure or temperature, or a change in the composition of a solution. The term is also applied to a corrosion product. Typical scales are calcium carbonate, calcium sulfate, barium sulfate, strontium sulfate, iron sulfide, iron oxides, iron carbonate, the various silicates and phosphates and oxides, or any of a number of compounds insoluble or slightly soluble in water.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/s/scale
sand control,"The installation of equipment or application of techniques to prevent migration of reservoir sand into the wellbore or near-wellbore area. In weak formations, sand control may be necessary to maintain the structure of the reservoir around the wellbore. In other formation types, the migration of sand and fines into the near wellbore area may severely restrict production. Each of these conditions requires different treatments. The principal sand-control techniques include gravel packing and sand consolidation.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/sand_control
scale inhibitor,"A chemical treatment used to control or prevent scale deposition in the production conduit or completion system. Scale-inhibitor chemicals may be continuously injected through a downhole injection point in the completion, or periodic squeeze treatments may be undertaken to place the inhibitor in the reservoir matrix for subsequent commingling with produced fluids. Some scale-inhibitor systems integrate scale inhibitors and fracture treatments into one step, which guarantees that the entire well is treated with scale inhibitor. In this type of treatment, a high-efficiency scale inhibitor is pumped into the matrix surrounding the fracture face during leakoff. It adsorbs to the matrix during pumping until the fracture begins to produce water. As water passes through the inhibitor-adsorbed zone, it dissolves sufficient inhibitor to prevent scale deposition. The inhibitor is better placed than in a conventional scale-inhibitor squeeze, which reduces the retreatment cost and improves production.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/scale_inhibitor
screen,"A device used in sand control applications to support the gravel pack. To form a screen, a profiled wire is wrapped and welded in place on a perforated liner. Screens are available in a range of sizes and specifications, including outside diameter, material type and the geometry and dimension of the screen slots. The space between each wire wrap must be small enough to retain the gravel placed behind the screen, yet minimize any restriction to production.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/screen
sand production,"The migration of formation sand caused by the flow of reservoir fluids. The production of sand is generally undesirable since it can restrict productivity, erode completion components, impede wellbore access, interfere with the operation of downhole equipment, and present significant disposal difficulties.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/sand_production
sandface,The physical interface between the formation and the wellbore. The diameter of the wellbore at the sandface is one of the dimensions used in production models to assess potential productivity.,Noun,Well Completions,https://glossary.slb.com/en/terms/s/sandface
selective nipple,A type of landing nipple designed to be run in a series throughout the wellbore. Two basic types of selective nipple system may be encountered:,Noun,Well Completions,https://glossary.slb.com/en/terms/s/selective_nipple
screenout,"A condition that occurs when the solids carried in a treatment fluid, such as proppant in a fracture fluid, create a bridge across the perforations or similar restricted flow area. This creates a sudden and significant restriction to fluid flow that causes a rapid rise in pump pressure.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/screenout
sand consolidation,A means of controlling the undesirable production of sand from weak sandstone formations. Sand consolidation chemically binds the grains of sand that make up the formation matrix while maintaining sufficient permeability to achieve viable production rates.,Noun,Well Completions,https://glossary.slb.com/en/terms/s/sand_consolidation
salt plug,"A temporary plugging agent comprising graded granules of salt that form a physical or hydraulic barrier. The different grain sizes are prepared as a slurry for placement, then allowed to settle into a plug. The resulting plug typically provides good mechanical and hydraulic strength to enable safe treatment of an adjacent zone. On completion of the treatment, the temporary salt plug is easily removed by circulating a water-base fluid to dissolve the plug.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/salt_plug
sand,A detrital grain between 0.0625 mm and 2 mm in diameter. Sand is larger than silt but smaller than a granule according to the Udden-Wentworth scale. Sand is also a term used for quartz grains or for sandstone.,Noun,Geology,https://glossary.slb.com/en/terms/s/sand
sequestering agent,"A chemical whose molecular structure can envelop and hold a certain type of ion in a stable and soluble complex. Divalent cations, such as hardness ions, form stable and soluble complex structures with several types of sequestering chemicals. When held inside the complex, the ions have a limited ability to react with other ions, clays or polymers. Ethylenediamine tetraacetic acid (EDTA) is a well-known sequestering agent for the hardness ions, such as Ca+2, and is the reagent solution used in the hardness test protocol published by API. Polyphosphates can also sequester hardness ions. The addition of sodium acid pyrophosphate (SAPP) to a cement-contaminated mud renders the calcium ions essentially nonreactive with clays in the mud. As a side benefit, SAPP also lowers mud pH. Sequestering is not the same as precipitation because sequestering does not form a solid.",Noun,Drilling Fluids,https://glossary.slb.com/en/terms/s/sequestering_agent
safety joint,"A weak spot in the drillstring. Such a weak spot sometimes is intentionally put into the drillstring so that if tension in the drillstring exceeds a predetermined amount, the safety joint will part and the rest of the drillstring will be salvageable. A safety joint is commonly included in fishing strings and drillstem testing equipment, where the fish may be successfully caught by the fishing assembly, but tension to free the fish may prove insurmountable. By having the safety joint in the hole, the fishing company representative knows where the fishing string will part and what will be needed to latch onto the top of this additional fish.",Noun,Drilling,https://glossary.slb.com/en/terms/s/safety_joint
sand bailer,"A downhole device, usually run on slickline, used to remove sand or debris from the bottom of the wellbore. In operation, an atmospheric chamber within the tool is opened to create a surge of fluids into the chamber. Debris is then held within the chamber for recovery at surface.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/sand_bailer
selective running tool,A wireline tool to set and retrieve selectively set downhole equipment such as plugs and similar flow-control devices. The selective running tool enables equipment to be set in a target nipple that may be one of a series placed throughout the wellbore.,Noun,Well Completions,https://glossary.slb.com/en/terms/s/selective_running_tool
setting tool,"Another term for running tool, a generic name for a tool or device that is used in the placement or setting of downhole equipment such as permanent packers or plugs. The running tool can be retrieved after the operation or setting process. In some cases, the running tool also is used to retrieve the equipment or tool that has been set in the wellbore.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/setting_tool
seating nipple,"A completion component fabricated as a short section of heavy wall tubular with a machined internal surface that provides a seal area and a locking profile. Landing nipples are included in most completions at predetermined intervals to enable the installation of flow-control devices, such as plugs and chokes. Three basic types of landing nipple are commonly used: no-go nipples, selective-landing nipples and ported or safety-valve nipples.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/seating_nipple
seal receptacle,A profiled completion component designed to accept a mating component equipped with a seal assembly. Completions are designed with seal receptacles to enable the production string to be removed without removing the packer or permanent completion components.,Noun,Well Completions,https://glossary.slb.com/en/terms/s/seal_receptacle
seal assembly,A system of seals arranged on the component that engages in a sealbore to isolate the production-tubing conduit from the annulus. The seal assembly is typically longer than the sealbore to enable some movement of the components while maintaining an efficient seal.,Noun,Well Completions,https://glossary.slb.com/en/terms/s/seal_assembly
solution gas,"Dissolved gas in wellbore or reservoir fluids. The gas will remain in solution until the pressure or temperature conditions change, at which time it may break out of solution to become free gas.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/solution_gas
steamflood,"A method of thermal recovery in which steam generated at surface is injected into the reservoir through specially distributed injection wells. When steam enters the reservoir, it heats up the crude oil and reduces its viscosity. The heat also distills light components of the crude oil, which condense in the oil bank ahead of the steam front, further reducing the oil viscosity. The hot water that condenses from the steam and the steam itself generate an artificial drive that sweeps oil toward producing wells. Another contributing factor that enhances oil production during steam injection is related to near-wellbore cleanup. In this case, steam reduces the interfacial tension that ties paraffins and asphaltenes to the rock surfaces while steam distillation of crude oil light ends creates a small solvent bank that can miscibly remove trapped oil. Steamflooding is also called continuous steam injection or steam drive.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/steamflood
standing valve,"A downhole valve assembly that is designed to hold pressure from above while allowing fluids to flow from below. Standing valves generally are run and retrieved on slickline with the valve assembly located in an appropriate nipple. Applications for standing valves include testing the tubing string, setting packers, or other applications in which it is desirable to maintain fluid in the tubing string.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/standing_valve
stab in,"To guide and engage components that are designed to couple, such as a seal assembly in a sealbore packer.",Verb,Well Completions,https://glossary.slb.com/en/terms/s/stab_in
tubing-retrievable safety valve (TRSV),A type of subsurface safety valve that is run and retrieved as part of the production tubing string. The TRSV body is integral part of the completion that enables the internal components to be configured to provide near fullbore access through the valve. An external control line is secured to the running string for connection to a surface-control system.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing-retrievable_safety_valve_trsv
downhole safety valve (DSV),"A downhole device that isolates wellbore pressure and fluids in the event of an emergency or catastrophic failure of surface equipment. The control systems associated with safety valves are generally set in a fail-safe mode, such that any interruption or malfunction of the system will result in the safety valve closing to render the well safe. Downhole safety valves are fitted in almost all wells and are typically subject to rigorous local or regional legislative requirements.",Noun,Well Completions,https://glossary.slb.com/en/terms/d/downhole_safety_valve_dsv
slickline,"A thin nonelectric cable used for selective placement and retrieval of wellbore hardware, such as plugs, gauges and valves located in sidepocket mandrels. Valves and sleeves can also be adjusted using slickline tools. Partially collapsed tubing can be repaired using a tubing swage on slickline.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/slickline
production string,"The primary conduit through which reservoir fluids are produced to surface. The production string is typically assembled with tubing and completion components in a configuration that suits the wellbore conditions and the production method. An important function of the production string is to protect the primary wellbore tubulars, including the casing and liner, from corrosion or erosion by the reservoir fluid.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/production_string
surface-controlled subsurface safety valve (SCSSV),"A downhole safety valve that is operated from surface facilities through a control line strapped to the external surface of the production tubing. Two basic types of SCSSV are common: wireline retrievable, whereby the principal safety-valve components can be run and retrieved on slickline, and tubing retrievable, in which the entire safety-valve assembly is installed with the tubing string. The control system operates in a fail-safe mode, with hydraulic control pressure used to hold open a ball or flapper assembly that will close if the control pressure is lost.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/surface-controlled_subsurface_safety_valve_scssv
production tubing,"A wellbore tubular used to produce reservoir fluids. Production tubing is assembled with other completion components to make up the production string. The production tubing selected for any completion should be compatible with the wellbore geometry, reservoir production characteristics and the reservoir fluids.",Noun,Well Completions,https://glossary.slb.com/en/terms/p/production_tubing
control line,"A small-diameter hydraulic line used to operate downhole completion equipment such as the surface controlled subsurface safety valve (SCSSV). Most systems operated by control line operate on a fail-safe basis. In this mode, the control line remains pressurized at all times. Any leak or failure results in loss of control line pressure, acting to close the safety valve and render the well safe.",Noun,Well Completions,https://glossary.slb.com/en/terms/c/control_line
completion,"The hardware used to optimize the production of hydrocarbons from the well. This may range from nothing but a packer on tubing above an openhole completion (""barefoot"" completion), to a system of mechanical filtering elements outside of perforated pipe, to a fully automated measurement and control system that optimizes reservoir economics without human intervention (an ""intelligent"" completion).",Noun,Drilling,https://glossary.slb.com/en/terms/c/completion
fullbore,"A description of the internal area and surfaces of a tool or tubular assembly through which there is an unimpeded internal diameter. In some cases, fullbore is used to describe the form of a nominal internal diameter that extends over the length of the tool or interval without any variation. In other applications, the term simply implies an ability to pass a ball or similar item of a stated drift diameter through the assembly.",Adjective,Well Completions,https://glossary.slb.com/en/terms/f/fullbore
subsurface safety valve (SSSV),"A safety device installed in the upper wellbore to provide emergency closure of the producing conduits in the event of an emergency. Two types of subsurface safety valve are available: surface-controlled and subsurface controlled. In each case, the safety-valve system is designed to be fail-safe, so that the wellbore is isolated in the event of any system failure or damage to the surface production-control facilities.",Noun,Well Completions,https://glossary.slb.com/en/terms/s/subsurface_safety_valve_sssv
reservoir pressure,"The pressure of fluids within the pores of a reservoir, usually hydrostatic pressure, or the pressure exerted by a column of water from the formation's depth to sea level. When impermeable rocks such as shales form as sediments are compacted, their pore fluids cannot always escape and must then support the total overlying rock column, leading to anomalously high formation pressures. Because reservoir pressure changes as fluids are produced from a reservoir, the pressure should be described as measured at a specific time, such as initial reservoir pressure.",Noun,Geology,https://glossary.slb.com/en/terms/r/reservoir_pressure
injection well,"A well in which fluids are injected rather than produced, the primary objective typically being to maintain reservoir pressure. Two main types of injection are common: gas and water. Separated gas from production wells or possibly imported gas may be reinjected into the upper gas section of the reservoir. Water-injection wells are common offshore, where filtered and treated seawater is injected into a lower water-bearing section of the reservoir.",Noun,Well Completions,https://glossary.slb.com/en/terms/i/injection_well
gas injection,"A reservoir maintenance or secondary recovery method that uses injected gas to supplement the pressure in an oil reservoir or field. In most cases, a field will incorporate a planned distribution of gas-injection wells to maintain reservoir pressure and effect an efficient sweep of recoverable liquids.",Noun,Well Completions,https://glossary.slb.com/en/terms/g/gas_injection
transition flow,"A multiphase flow regime in near-vertical pipes in which large, irregular slugs of gas move up the center of the pipe, usually carrying droplets of oil or water with them. Most of the remaining oil or water flows up along the pipe walls. The flow is relatively chaotic, producing a frothy mixture. Unlike slug flow, neither phase is continuous. The gas slugs are relatively unstable, and take on large, elongated shapes. Also known as churn flow, this flow is an intermediate flow condition between slug flow and mist flow, and occurs at relatively high gas velocity. As the gas velocity increases, it changes into annular flow.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/transition_flow
tail pipe,"The tubulars and completion components run below a production packer. The tail pipe may be included in a completion design for several reasons. It can provide a facility for plugs and other temporary flow-control devices, improve downhole hydraulic characteristics, and provide a suspension point for downhole gauges and monitoring equipment.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tail_pipe
tapered string,"A string of drillpipe or casing that consists of two or more sizes or weights. In most tapered strings, a larger diameter pipe or casing is placed at the top of the wellbore and the smaller size at the bottom. Note that since the pipe is put into the well bottom first, the smaller pipe is run into the hole first, followed by the larger diameter. Other than the different sizes, which are usually chosen to optimize well economics, there is nothing distinctive about the pipe sections. However, pipe-handling tools must be available for each pipe size, not just one size, as is the typical case.",Noun,Drilling,https://glossary.slb.com/en/terms/t/tapered_string
tag,"To contact, or tag, a known reference point or obstruction in the wellbore with the tubing string, wireline or other intervention equipment.",Verb,Well Completions,https://glossary.slb.com/en/terms/t/tag
tension-set packer,"A type of packer that is set by applying tension to the running string. These packers are less common than compression-set packers due to the potential difficulties associated with retrieval. However, in applications where there is insufficient string weight to set a compression packer, a tension packer is a useful option.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tension-set_packer
tell-tale,"A device used to indicate the position or function of mechanical components that cannot be easily observed, such as to indicate the launch of a cementing plug or dart.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tell-tale
tubingless completion,A completion design in which the reservoir fluids are produced through small-diameter casing. The absence of a separate tubing string significantly limits the operating and contingency options available for the well.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubingless_completion
tubing broach,A downhole tool used to repair damaged or collapsed tubing. The tubing broach incorporates a cutter profile that is forced inside the tubing by jarring or hydraulic force to re-form the tubing wall by removing tubing wall material and forcing the tubing wall into place.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing_broach
tubing grade,A system of classifying the material specifications for steel alloys used in the manufacture of tubing.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing_grade
tubing head,A wellhead component that supports the tubing hanger and provides a means of attaching the Christmas tree to the wellhead.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing_head
tubing hanger,"A device attached to the topmost tubing joint in the wellhead to support the tubing string. The tubing hanger typically is located in the tubing head, with both components incorporating a sealing system to ensure that the tubing conduit and annulus are hydraulically isolated.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing_hanger
tree saver,A pressure isolation sleeve that passes through one or more production valves and isolates them from high fracturing pressures.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/tree_saver
trunk line,Flanged piping that connects the missile to each leg on a frac manifold.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/trunk_line
tubing performance curve (TPC),A mathematical tool used in production engineering to assess the performance of the completion string by plotting the surface production rate against the flowing bottomhole pressure. The fluid composition and behavior of the fluid phases in the specific completion design will determine the shape of the curve. The TPC is used with the inflow performance relationship to predict the performance of a specific well.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing_performance_curve_tpc
tubing joint,"A single length of the pipe that is assembled to provide a conduit through which the oil or gas will be produced from a wellbore. Tubing joints are generally around 30 ft [9 m] long with a thread connection on each end. The specification of the tubing material, geometry of the tubing, and design of the connection thread are selected to suit the reservoir fluid and wellbore conditions.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing_joint
turbulent flow,"A fluid-flow regime characterized by swirling or chaotic motion as the fluid moves along the pipe or conduit. The linear velocity of the fluid particles is similar regardless of position in the conduit, although particles close to the conduit walls have a lower velocity. This characteristic makes turbulent flow an efficient flow regime for the pickup and transport of solids. However, the potential for erosion may be significant, especially with abrasive fluids and a tortuous flow path.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/turbulent_flow
tubing puncher,"A special perforating gun, or charge, that is designed for limited penetration to allow an inner tubing or casing string to be perforated without damaging a surrounding outer string. These guns often are used in remedial or workover operations in which downhole communication devices, such as sliding sleeves, cannot be opened to allow circulation of well-kill fluids.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing_puncher
tubing thread,"The threaded connection used to assemble the tubing string from individual tubing joints. Various tubing thread types have evolved to suit the wellbore conditions and functions required of the tubing string, both during installation and while the well is in production.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing_thread
travel joint,"Also known as slip joint, a telescoping joint at the surface in floating offshore operations that permits vessel heave (vertical motion) while maintaining a riser pipe to the seafloor. As the vessel heaves, the slip joint telescopes in or out by the same amount so that the riser below the slip joint is relatively unaffected by vessel motion.",Noun,Drilling,https://glossary.slb.com/en/terms/t/travel_joint
tubing seal assembly,A system of seals arranged on the component that engages in a sealbore to isolate the production-tubing conduit from the annulus. The seal assembly is typically longer than the sealbore to enable some movement of the components while maintaining an efficient seal.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/tubing_seal_assembly
thread rule,A pocket-size thread gauge used in field operations to correctly identify or confirm the thread type and size of tubular goods.,Noun,Well Completions,https://glossary.slb.com/en/terms/t/thread_rule
thread protector,"A cheap, expendable, perhaps even disposable threaded shape to mate with threads on drillstring and casing components. Thread protectors prevent harmful impacts and other contact to the metal thread surfaces. Some protectors are strong enough and are fitted with lifting eyes so that they may be screwed into a joint of drillpipe, a drill collar or another component and a chain tied to the eye for lifting the joint. Except for this type, most of the other available styles of thread protectors are relatively inexpensive, being made from thermoplastics and various epoxy resins.",Noun,Drilling,https://glossary.slb.com/en/terms/t/thread_protector
tieback liner,"A section of liner that is run from a liner hanger back to the wellhead after the initial liner and hanger system have been installed and cemented. A tieback liner may be required to provide the necessary pressure capacity during a flow-test period or for special treatments, and is typically not cemented in place. In some cases, a tieback liner will be installed as a remedial treatment when the integrity of the intermediate casing string is in doubt.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tie-back_liner
through-flowline (TFL),"Pertaining to treatments performed on subsea wells where the fluids and associated pump-down equipment, such as plugs or darts, are pumped through the flowline normally used for production fluids.",Adjective,Well Completions,https://glossary.slb.com/en/terms/t/through-flowline_tfl
tieback string,"Another term for tieback liner, a section of liner that is run from a liner hanger back to the wellhead after the initial liner and hanger system have been installed and cemented. A tieback liner may be required to provide the necessary pressure capacity during a flow-test period or for special treatments, and is typically not cemented in place. In some cases, a tieback liner will be installed as a remedial treatment when the integrity of the intermediate casing string is in doubt.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tie-back_string
tieback packer,"A specially designed packer assembly used in conjunction with a tieback liner. The tieback packer can be integral to the original liner hanger, or if the tieback is a remedial treatment, it can be a separate component set above the liner hanger.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tie-back_packer
through-tubing,"Pertaining to any reservoir or wellbore treatment performed through the tubing string. Through-tubing treatments are generally associated with live-well operations, thereby causing minimal interruption to production and eliminating the need to kill the well.",Adjective,Well Completions,https://glossary.slb.com/en/terms/t/through-tubing
tally,"A list containing details of tubulars that have been prepared for running, or that have been retrieved from the wellbore. Each tubing joint is numbered and the corresponding length and other pertinent details noted alongside.",Noun,Well Completions,https://glossary.slb.com/en/terms/t/tally
zipper manifold,"A system of frac valves that directs treatment fluid from the missile to multiple frac trees. The zipper manifold facilitates quick redirection of fracturing pressure from one well to another, enabling pump trucks to run nearly continuously to minimize downtime.",Noun,Well Completions,https://glossary.slb.com/en/terms/z/zipper_manifold
mechanical skin,The reduction in permeability in the near-wellbore area resulting from mechanical factors such as the displacement of debris that plugs the perforations or formation matrix. Such damage in the near-wellbore area can have a significant effect on the productivity of a well.,Noun,Well Completions,https://glossary.slb.com/en/terms/m/mechanical_skin
mandrel,"A bar, shaft or spindle around which other components are arranged or assembled. The term has been extended in oil and gas well terminology to include specialized tubular components that are key parts of an assembly or system, such as a fracturing mandrel, gas-lift mandrel or packer mandrel.",Noun,Well Completions,https://glossary.slb.com/en/terms/m/mandrel
microseismic monitoring,"A technique to track the propagation of a hydraulic fracture as it advances through a formation. Microseisms are detected, located, and displayed in time for scientists and engineers to approximate the location and propagation of the hydraulic fracture. Software provides modeling, survey design, microseismic detection and location, uncertainty analysis, data integration, and visualization for interpretation. Computer imagery is used to monitor the activity in 3D space relative to the location of the fracturing treatment. The monitored activities are animated to show progressive fracture growth and the subsurface response to pumping variations. When displayed in real time, the microseismic activity allows one to make changes to the stimulation design to ensure optimal reservoir contact. Also known as hydraulic fracture monitoring, this technique delivers information about the effectiveness of the stimulation of a reservoir that can be used to enhance reservoir development in shale gas completions.",Noun,Well Completions,https://glossary.slb.com/en/terms/m/microseismic_monitoring
matrix acidizing,"The treatment of a reservoir formation with a stimulation fluid containing a reactive acid. In sandstone formations, the acid reacts with the soluble substances in the formation matrix to enlarge the pore spaces. In carbonate formations, the acid dissolves the entire formation matrix. In each case, the matrix acidizing treatment improves the formation permeability to enable enhanced production of reservoir fluids. Matrix acidizing operations are ideally performed at high rate, but at treatment pressures below the fracture pressure of the formation. This enables the acid to penetrate the formation and extend the depth of treatment while avoiding damage to the reservoir formation.",Noun,Well Completions,https://glossary.slb.com/en/terms/m/matrix_acidizing
marginal well,"A well that, for reasons of depletion or natural low productivity, is nearing the limits of viable production and profitability.",Noun,Well Completions,https://glossary.slb.com/en/terms/m/marginal_well
microannulus,"A small gap that can form between the casing or liner and the surrounding cement sheath, most commonly formed by variations in temperature or pressure during or after the cementing process. Such variations cause small movement of the steel casing, breaking the cement bond and creating a microannulus that is typically partial. However, in severe cases the microannulus may encircle the entire casing circumference. A microannulus can jeopardize the hydraulic efficiency of a primary cementing operation, allowing communication between zones if it is severe and connected.",Noun,Well Completions,https://glossary.slb.com/en/terms/m/microannulus
make up,To tighten threaded connections.,Verb,Drilling,https://glossary.slb.com/en/terms/m/make_up
master valve,"A valve located on the Christmas tree that controls all flow from the wellbore. A correctly functioning master valve is so important that two master valves are fitted to most Christmas trees. The upper master valve is used on a routine basis, with the lower master valve providing backup or contingency function in the event that the normal service valve is leaking and needs replacement.",Noun,Well Completions,https://glossary.slb.com/en/terms/m/master_valve
manifold,"An arrangement of piping or valves designed to control, distribute and typically monitor fluid flow. Manifolds are often configured for specific functions, such as a choke manifold used in well control operations, a frac manifold for directing treatment fluid, and a squeeze manifold used in squeeze-cementing work. In each case, the functional requirements of the operation have been addressed in the configuration of the manifold and the degree of control and instrumentation required.",Noun,Well Completions,https://glossary.slb.com/en/terms/m/manifold
